"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3828132";"";"0";"374.53";"1";"5.00";"3b";"CC(C)OC(=O)c1c(NC(=S)Nc2ccccc2)sc2c1CCCC2";"Inhibition";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3829742";"Inhibition of Trypanosoma cruzi cruzain at 100 uM pre-incubated for 10 mins followed by addition of Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3828132";"";"0";"374.53";"1";"5.00";"3b";"CC(C)OC(=O)c1c(NC(=S)Nc2ccccc2)sc2c1CCCC2";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830358";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.1% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3828686";"";"0";"436.56";"0";"3.48";"6c";"C=CCN1C(=O)C(C(=O)OCC)S/C1=N\c1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830358";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.1% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3785717";"";"0";"304.24";"0";"2.36";"6";"NC(=S)N/N=C/CSc1ccc(Br)cc1";"Inhibition";"'='";"16.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4367903";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4364307";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4565068";"";"0";"343.45";"1";"5.14";"20";"Fc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1";"Inhibition";"'='";"22.9";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4367903";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4364307";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4516178";"";"0";"355.49";"1";"5.01";"21";"COc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4367903";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4364307";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL3221948";"";"0";"319.06";"None";"None";"3a";"C/C(=N\NC(N)=[Se])c1cccc(Br)c1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL3223077";"Slow binding inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 5 to 500 nM after 30 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3221953";"";"0";"351.14";"None";"None";"3f";"CCCC/C(=N/NC(N)=[Se])c1ccc(Cl)c(Cl)c1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL3223077";"Slow binding inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 5 to 500 nM after 30 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3787599";"";"0";"243.33";"0";"1.74";"5";"NC(=S)N/N=C/CSc1ccc(F)cc1";"Inhibition";"'='";"27.5";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4367903";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4364307";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL1916944";"";"0";"341.44";"0";"3.34";"22";"COc1cc2c(cc1OC)/C(=N/NC(=S)Nc1ccccc1)CC2";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1918777";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM preincubated for 5 mins before substrate addition measured after 10 mins by spectrofluorometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1914328";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL3220740";"";"0";"484.60";"0";"2.01";"9";"CC1(C)[N+]([O-])=c2ccc(CN3CCN(/C(=N/c4ccccc4)NCc4ccccc4)CC3)cc2=[N+]1[O-]";"Inhibition";"'='";"34.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3227187";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.4 after 10 mins by spectrofluorimetry relative to untreated control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217506";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3220738";"";"0";"432.48";"0";"2.65";"7";"[O-][n+]1onc2ccc(CN3CCN(/C(=N/c4ccccc4)NCc4ccco4)CC3)cc21";"Inhibition";"'='";"45.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3227189";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 5.3 after 10 mins by spectrofluorimetry in presence of Triton X-100 relative to untreated control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217506";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3613568";"";"0";"443.16";"0";"3.83";"8f";"NC(=S)N/N=C(/COc1ccc(Br)cc1)c1ccc(Br)cc1";"Inhibition";"'='";"11.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3613586";"";"0";"398.71";"0";"3.72";"9l";"NC(=S)N/N=C(\COc1ccc(Cl)cc1)c1ccc(Br)cc1";"Inhibition";"'='";"76.3";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3613593";"";"0";"414.33";"0";"4.22";"9t";"NC(=S)N/N=C(\COc1ccc2ccccc2c1)c1ccc(Br)cc1";"Inhibition";"'='";"72.1";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL4173052";"";"0";"362.29";"1";"5.95";"10";"C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"59.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4140560";"Inhibition of recombinant Trypanosoma cruzi cruzain at 10 uM preincubated for 10 mins followed by Z-FR-AMC substrate addition measured for 5 mins at 12 secs time interval by flow cytometry relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138128";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4168659";"";"0";"455.21";"1";"7.02";"23";"C/C(=N\Nc1nc(-c2ccc(Br)cc2)c(C)s1)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4140560";"Inhibition of recombinant Trypanosoma cruzi cruzain at 10 uM preincubated for 10 mins followed by Z-FR-AMC substrate addition measured for 5 mins at 12 secs time interval by flow cytometry relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138128";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL3629560";"";"0";"358.29";"0";"4.30";"15";"C/C(=N\N=C1\SC(C(C)C)C(=O)N1C)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"38.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3631894";"Competitive inhibition of Trypanosoma cruzi Cruzain using Z-FR-AMC as substrate at 10 uM preincubated for 10 mins followed by substrate addition measured every 12 secs for 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627689";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL3623846";"";"0";"349.34";"0";"3.71";"3";"O=P(O)(O)[C@H](NC[C@@H]1CCCc2ccccc21)c1ccc(F)cc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3626037";"Inhibition of Trypanosoma cruzi Cruzain using Z-FR-AMC as substrate preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3621144";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL3233118";"";"0";"458.74";"0";"4.87";"19N";"O=C(COc1ccc2ccccc2c1Br)NCCc1nc2cc(Cl)ccc2[nH]1";"Inhibition";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233104";"";"0";"355.46";"0";"3.17";"12";"Cc1cc(C)c(C#N)c(SCCNC(=O)COc2ccccc2C)n1";"Inhibition";"'='";"13.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233112";"";"0";"295.34";"0";"2.30";"10nD";"O=C(COc1ccc2ccccc2c1)NCCc1cnc[nH]1";"Inhibition";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233119";"";"0";"454.32";"0";"4.22";"19O";"COc1ccc2[nH]c(CCNC(=O)COc3ccc4ccccc4c3Br)nc2c1";"Inhibition";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3220735";"";"0";"456.55";"0";"3.10";"4";"[O-][n+]1onc2ccc(CN3CCN(/C(=N/c4ccccc4)NCCc4ccccc4)CC3)cc21";"Inhibition";"'='";"34.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3227188";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 5.3 after 10 mins by spectrofluorimetry relative to untreated control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217506";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3220738";"";"0";"432.48";"0";"2.65";"7";"[O-][n+]1onc2ccc(CN3CCN(/C(=N/c4ccccc4)NCc4ccco4)CC3)cc21";"Inhibition";"'='";"44.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3227188";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 5.3 after 10 mins by spectrofluorimetry relative to untreated control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217506";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3291070";"";"0";"524.57";"2";"6.50";"1";"COc1cc(O)cc2c1[C@@H](/C=C/c1ccc(O)cc1)[C@@H]1[C@@H](c3ccccc3)Oc3cc(O)cc(OC)c3[C@@H]1O2";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3297412";"Inhibition of recombinant Trypanosoma cruzi cruzain at 25 uM preincubated for 10 mins followed by substrate addition measured after 10 mins relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3286352";"1";"Scientific Literature";"J. Nat. Prod.";"2014";"None";""
"CHEMBL3329505";"";"0";"294.38";"0";"3.96";"4";"Cc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1";"Inhibition";"'='";"23.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3365051";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated at 100 uM for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL416771";"";"0";"194.26";"0";"0.64";"2b";"C/C(=N\NC(N)=S)c1ccccn1";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3365051";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated at 100 uM for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL2180349";"";"0";"323.42";"0";"4.68";"26";"C/C(COc1ccccc1)=N\Nc1nc(-c2ccccc2)cs1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2189089";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate at 20 uM preincubated for 10 mins before substrate addition";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2176891";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2180343";"";"0";"415.52";"1";"5.32";"19";"C/C(COc1ccccc1)=N\N=C1\SC(c2ccccc2)C(=O)N1c1ccccc1";"Inhibition";"'='";"43.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2189089";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate at 20 uM preincubated for 10 mins before substrate addition";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2176891";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2420111";"";"0";"334.20";"0";"0.09";"9";"Br.NC/C(=N\NC(N)=S)c1ccc([N+](=O)[O-])cc1";"Inhibition";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2423208";"Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli DH5-alpha using Bz-Phe-Arg-AMC as substrate at 10 uM preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2417455";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL3828348";"";"0";"378.52";"0";"3.94";"4d";"C=CCN1C(=O)CS/C1=N\c1sc2c(c1C(=O)OC(C)C)CCCC2";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830356";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.01% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827864";"";"0";"458.56";"0";"4.41";"7a";"CCOC(=O)c1c(/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)sc2c1CCCC2";"Inhibition";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3830358";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.1% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL4213366";"";"0";"436.51";"0";"3.29";"10";"CCOC(=O)/C=C/C1(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CC1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4180492";"Reversible inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-7-amido-4-methylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4177620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4170217";"";"0";"334.66";"1";"5.02";"8";"C/C(=N\Nc1nc(CCl)cs1)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4140560";"Inhibition of recombinant Trypanosoma cruzi cruzain at 10 uM preincubated for 10 mins followed by Z-FR-AMC substrate addition measured for 5 mins at 12 secs time interval by flow cytometry relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138128";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4176517";"";"0";"407.28";"1";"5.86";"24";"C/C(=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccc(Cl)c(Cl)c1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4140560";"Inhibition of recombinant Trypanosoma cruzi cruzain at 10 uM preincubated for 10 mins followed by Z-FR-AMC substrate addition measured for 5 mins at 12 secs time interval by flow cytometry relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138128";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4162928";"";"0";"277.31";"0";"0.48";"15";"CN1c2nc(-c3ccccc3)[nH]c2C(N)=NS1(=O)=O";"Inhibition";"'='";"27.4";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4139195";"Inhibition of Trypanosoma cruzi cruzipain at 100 uM using Bz-Pro-Phe-Arg-p-NA as a chromogenic substrate preincubated for 10 mins followed by substrate addition measured for 5 mins by spectrophotometer relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138089";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL235241";"";"0";"235.72";"0";"2.65";"5h";"NCCCNc1ccnc2cc(Cl)ccc12";"Inhibition";"'='";"39.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999671";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM in AcOH/AcONA buffer using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
